product,price,rating,rating_count,url
"(Renewed) Dell E7450 Latitude 14 Inches Laptop (5th Gen Intel Core i5 - 5300u /4 GB/256 GB SSD/Windows 10 Pro), Black","30,190",1.9,2,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A09396473ORXSJJ9LGWQC&url=%2FRenewed-Dell-E7450-Latitude-Inches%2Fdp%2FB07V4SX8JP%2Fref%3Dsr_1_30_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862772%26s%3Dcomputers%26sr%3D1-30-spons%26psc%3D1&qualifier=1632862772&id=5976077464935791&widgetName=sp_btf
"(Renewed) HP ProBook 640 G1 14-inch Laptop (Core i5 4th Gen/8GB Ram (Upgradable to 16Gb )/500gb Hdd /Windows 10 Pro/ 4 GB Intel HD Graphics,Wifi, Webcam) ( 6 Months Onsite Warranty )","28,999",5.0,1,https://www.amazon.in//HP-640-Upgradable-Graphics-Warranty/dp/B09F3VKNWB/ref=sr_1_2?dchild=1&keywords=camera&qid=1632862780&qsid=262-8936908-9325135&s=computers&sr=1-2&sres=B09HC99ZFR%2CB09F3VKNWB%2CB09HCLX4GS%2CB09HCLVJHP%2CB09HCMM219%2CB09HCMJB9Q%2CB09B2SW9Q5%2CB09GYNNP3S%2CB096W68JVV%2CB09GS362NN%2CB09H78TLY6%2CB09GVRXZVP%2CB096W5P1B7%2CB09HCLD1JC%2CB09HCHJZ72%2CB09HCGV64G%2CB09HCGLZJQ%2CB09HCFY26N%2CB09F4C42MS%2CB09GYMK4R1
"Lenovo IdeaPad Slim 3 2021 Intel Core i3 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700KAIN","45,990",4.3,46,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg1_1?ie=UTF8&adId=A0272927202FLTXY8AAPT&url=%2FLenovo-IdeaPad-Fingerprint-Warranty-82H700KAIN%2Fdp%2FB09634WK1T%2Fref%3Dsr_1_13_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862780%26s%3Dcomputers%26sr%3D1-13-spons%26psc%3D1%26smid%3DA1XQ7OTKA85S11&qualifier=1632862780&id=2334348396744885&widgetName=sp_mtf
"Dell Vostro 3400 14"" (35.56 cms) FHD Anti Glare Display Laptop/ i5-1135G7 / 8GB / 512 SSD / Nvidia 2GB MX330 Graphics / Win 10 + Office H&S/ Dune Color) D552156WIN9DE","65,999",3.9,7,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A05015333R3H5LPA4UBWC&url=%2FDell-Display-i5-1135G7-Graphics-D552156WIN9DE%2Fdp%2FB08MQ6VQL2%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862780%26s%3Dcomputers%26sr%3D1-27-spons%26psc%3D1&qualifier=1632862780&id=2334348396744885&widgetName=sp_btf
"MSI Bravo 15 Ryzen 7 4800H 15.6"" (39.62cms) FHD Gaming Laptop (16GB/512GB SSD/144 Hz/Windows 10/ RX5500M,GDDR6 4GB/Black/1.86 kg), A4DDR-212IN","74,990",4.3,109,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A05782712NHDFYHUFUI3Q&url=%2FMSI-Gaming-Windows-RX5500M-A4DDR-212IN%2Fdp%2FB08GYH6HKN%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862780%26s%3Dcomputers%26sr%3D1-28-spons%26psc%3D1&qualifier=1632862780&id=2334348396744885&widgetName=sp_btf
Dell Vostro 3400 14 inch (35.5 cm) FHD Display Laptop (11th Gen i3-1115G4 / 8GB / 1TB HDD / Integrated Graphics / Win 10 + MSO / Accent Black) D552175WIN9BE,"43,726",3.8,304,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A050202535OX76M51XEYS&url=%2FDell-i3-1115G4-Integrated-Graphics-D552175WIN9BE%2Fdp%2FB08X4P6V2M%2Fref%3Dsr_1_29_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862780%26s%3Dcomputers%26sr%3D1-29-spons%26psc%3D1&qualifier=1632862780&id=2334348396744885&widgetName=sp_btf
"(Renewed) Dell E7450 Latitude 14 Inches Laptop (5th Gen Intel Core i5 - 5300u /4 GB/256 GB SSD/Windows 10 Pro), Black","30,190",1.9,2,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A09396473ORXSJJ9LGWQC&url=%2FRenewed-Dell-E7450-Latitude-Inches%2Fdp%2FB07V4SX8JP%2Fref%3Dsr_1_30_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862780%26s%3Dcomputers%26sr%3D1-30-spons%26psc%3D1&qualifier=1632862780&id=2334348396744885&widgetName=sp_btf
"(Renewed) HP ProBook 640 G1 14-inch Laptop (Core i5 4th Gen/8GB Ram (Upgradable to 16Gb )/500gb Hdd /Windows 10 Pro/ 4 GB Intel HD Graphics,Wifi, Webcam) ( 6 Months Onsite Warranty )","28,999",5.0,1,https://www.amazon.in//HP-640-Upgradable-Graphics-Warranty/dp/B09F3VKNWB/ref=sr_1_2?dchild=1&keywords=camera&qid=1632862790&qsid=260-2155300-8889818&s=computers&sr=1-2&sres=B09HC99ZFR%2CB09F3VKNWB%2CB09B2SW9Q5%2CB09BNQ9429%2CB09GS362NN%2CB09FK8N3G4%2CB09GVRXZVP%2CB089DFJHZ8%2CB09GYMK4R1%2CB09GS529P2%2CB08W1MH3HJ%2CB09H1ZP4V6%2CB09H38G7NK%2CB09H38PK8G%2CB096SGJLD2%2CB09GS34QL5%2CB09H4TVH2F%2CB09H36GH8P%2CB09H38H5T2%2CB09H37H94Y
"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 4 GB Ram & 256 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer","16,990",1.0,1,https://www.amazon.in//Hitachi-Processor-Ultralight-Notebook-Computer/dp/B09BNQ9429/ref=sr_1_4?dchild=1&keywords=camera&qid=1632862790&qsid=260-2155300-8889818&s=computers&sr=1-4&sres=B09HC99ZFR%2CB09F3VKNWB%2CB09B2SW9Q5%2CB09BNQ9429%2CB09GS362NN%2CB09FK8N3G4%2CB09GVRXZVP%2CB089DFJHZ8%2CB09GYMK4R1%2CB09GS529P2%2CB08W1MH3HJ%2CB09H1ZP4V6%2CB09H38G7NK%2CB09H38PK8G%2CB096SGJLD2%2CB09GS34QL5%2CB09H4TVH2F%2CB09H36GH8P%2CB09H38H5T2%2CB09H37H94Y
Mi Notebook Horizon Edition 14 Intel Core i7-10510U 10th Gen Thin and Light Laptop(8GB/512GB SSD/Windows 10/Nvidia MX350 2GB Graphics/Grey/1.35Kg)(Without Webcam) XMA1904-AF,"59,990",4.2,845,https://www.amazon.in//Notebook-Horizon-i7-10510U-Graphics-XMA1904-AF/dp/B089DFJHZ8/ref=sr_1_8?dchild=1&keywords=camera&qid=1632862790&qsid=260-2155300-8889818&s=computers&sr=1-8&sres=B09HC99ZFR%2CB09F3VKNWB%2CB09B2SW9Q5%2CB09BNQ9429%2CB09GS362NN%2CB09FK8N3G4%2CB09GVRXZVP%2CB089DFJHZ8%2CB09GYMK4R1%2CB09GS529P2%2CB08W1MH3HJ%2CB09H1ZP4V6%2CB09H38G7NK%2CB09H38PK8G%2CB096SGJLD2%2CB09GS34QL5%2CB09H4TVH2F%2CB09H36GH8P%2CB09H38H5T2%2CB09H37H94Y
"Lenovo IdeaPad Slim 3 2021 Intel Core i3 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700KAIN","45,990",4.3,46,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg1_1?ie=UTF8&adId=A0272927202FLTXY8AAPT&url=%2FLenovo-IdeaPad-Fingerprint-Warranty-82H700KAIN%2Fdp%2FB09634WK1T%2Fref%3Dsr_1_13_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862790%26s%3Dcomputers%26sr%3D1-13-spons%26psc%3D1%26smid%3DA1XQ7OTKA85S11&qualifier=1632862790&id=7098288954773497&widgetName=sp_mtf
"HP Chromebook x360 14-inch (35.56 cms) Thin & Light Touchscreen Laptop (AMD 3015CE/4GB/64GB eMMC Storage/Chrome OS/Mineral Silver/1.49 kg), 14a-cb0007AU","31,990",3.8,9,https://www.amazon.in//HP-Chromebook-14-inch-Touchscreen-14a-cb0007AU/dp/B09CMM1XBZ/ref=sr_1_23?dchild=1&keywords=camera&qid=1632862790&qsid=260-2155300-8889818&s=computers&sr=1-23&sres=B09HC99ZFR%2CB09F3VKNWB%2CB09B2SW9Q5%2CB09BNQ9429%2CB09GS362NN%2CB09FK8N3G4%2CB09GVRXZVP%2CB089DFJHZ8%2CB09GYMK4R1%2CB09GS529P2%2CB08W1MH3HJ%2CB09H1ZP4V6%2CB09H38G7NK%2CB09H38PK8G%2CB096SGJLD2%2CB09GS34QL5%2CB09H4TVH2F%2CB09H36GH8P%2CB09H38H5T2%2CB09H37H94Y
"RDP ThinBook 1010 - Intel Celeron Quad Core Processor, 4GB RAM, 64GB Storage, Windows 10 Pro, 14.1” HD Screen","19,990",3.3,274,https://www.amazon.in//RDP-ThinBook-1010-Celeron-Processor/dp/B0924PSV78/ref=sr_1_24?dchild=1&keywords=camera&qid=1632862790&qsid=260-2155300-8889818&s=computers&sr=1-24&sres=B09HC99ZFR%2CB09F3VKNWB%2CB09B2SW9Q5%2CB09BNQ9429%2CB09GS362NN%2CB09FK8N3G4%2CB09GVRXZVP%2CB089DFJHZ8%2CB09GYMK4R1%2CB09GS529P2%2CB08W1MH3HJ%2CB09H1ZP4V6%2CB09H38G7NK%2CB09H38PK8G%2CB096SGJLD2%2CB09GS34QL5%2CB09H4TVH2F%2CB09H36GH8P%2CB09H38H5T2%2CB09H37H94Y
"ASUS VivoBook Ultra 15 (2020), AMD Ryzen 5 4500U, 15.6-inch (39.62 cm) FHD, Thin and Light Laptop (8GB/512GB SSD/Office 2019/Windows 10/Integrated Graphics/Black/1.8 Kg), M513IA-BQ512TS","54,990",4.5,11,https://www.amazon.in//ASUS-VivoBook-15-6-inch-Integrated-M513IA-BQ512TS/dp/B098F67XXQ/ref=sr_1_25?dchild=1&keywords=camera&qid=1632862790&qsid=260-2155300-8889818&s=computers&sr=1-25&sres=B09HC99ZFR%2CB09F3VKNWB%2CB09B2SW9Q5%2CB09BNQ9429%2CB09GS362NN%2CB09FK8N3G4%2CB09GVRXZVP%2CB089DFJHZ8%2CB09GYMK4R1%2CB09GS529P2%2CB08W1MH3HJ%2CB09H1ZP4V6%2CB09H38G7NK%2CB09H38PK8G%2CB096SGJLD2%2CB09GS34QL5%2CB09H4TVH2F%2CB09H36GH8P%2CB09H38H5T2%2CB09H37H94Y
"AVITA Essential Refresh NE14A2INC44A-CR Intel Celeron-N4020 14 inches Laptop, 4GB/256GB SSD/Windows 10 Home/FHD/Integrated Graphics, Concrete Grey, 1.37kg","26,200",3.8,92,https://www.amazon.in//AVITA-Essential-NE14A2INC44A-CR-Celeron-N4020-Integrated/dp/B08YRNVXN1/ref=sr_1_26?dchild=1&keywords=camera&qid=1632862790&qsid=260-2155300-8889818&s=computers&sr=1-26&sres=B09HC99ZFR%2CB09F3VKNWB%2CB09B2SW9Q5%2CB09BNQ9429%2CB09GS362NN%2CB09FK8N3G4%2CB09GVRXZVP%2CB089DFJHZ8%2CB09GYMK4R1%2CB09GS529P2%2CB08W1MH3HJ%2CB09H1ZP4V6%2CB09H38G7NK%2CB09H38PK8G%2CB096SGJLD2%2CB09GS34QL5%2CB09H4TVH2F%2CB09H36GH8P%2CB09H38H5T2%2CB09H37H94Y
"MSI Bravo 15 Ryzen 7 4800H 15.6"" (39.62cms) FHD Gaming Laptop (16GB/512GB SSD/144 Hz/Windows 10/ RX5500M,GDDR6 4GB/Black/1.86 kg), A4DDR-212IN","74,990",4.3,109,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A05782712NHDFYHUFUI3Q&url=%2FMSI-Gaming-Windows-RX5500M-A4DDR-212IN%2Fdp%2FB08GYH6HKN%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862790%26s%3Dcomputers%26sr%3D1-27-spons%26psc%3D1&qualifier=1632862790&id=7098288954773497&widgetName=sp_btf
Dell Vostro 3400 14 inch (35.5 cm) FHD Display Laptop (11th Gen i3-1115G4 / 8GB / 1TB HDD / Integrated Graphics / Win 10 + MSO / Accent Black) D552175WIN9BE,"43,726",3.8,304,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A050202535OX76M51XEYS&url=%2FDell-i3-1115G4-Integrated-Graphics-D552175WIN9BE%2Fdp%2FB08X4P6V2M%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862790%26s%3Dcomputers%26sr%3D1-28-spons%26psc%3D1&qualifier=1632862790&id=7098288954773497&widgetName=sp_btf
"Lenovo IdeaPad Slim 3 2021 Intel Core i5 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700KTIN","59,990",4.2,39,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A05453562B6S92V327RWJ&url=%2FLenovo-IdeaPad-Fingerprint-Warranty-82H700KTIN%2Fdp%2FB096SKD3V7%2Fref%3Dsr_1_29_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862790%26s%3Dcomputers%26sr%3D1-29-spons%26psc%3D1&qualifier=1632862790&id=7098288954773497&widgetName=sp_btf
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6 inches FHD Thin & Light Business Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Arctic Grey/1.65Kg), 82H8014BIN","60,490",4.1,85,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A01158742B2XOBL9VP9LI&url=%2FLenovo-IdeaPad-Business-Keyboard-82H8014BIN%2Fdp%2FB096359ZZG%2Fref%3Dsr_1_30_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862790%26s%3Dcomputers%26sr%3D1-30-spons%26psc%3D1&qualifier=1632862790&id=7098288954773497&widgetName=sp_btf
"(Renewed) HP ProBook 640 G1 14-inch Laptop (Core i5 4th Gen/8GB Ram (Upgradable to 16Gb )/500gb Hdd /Windows 10 Pro/ 4 GB Intel HD Graphics,Wifi, Webcam) ( 6 Months Onsite Warranty )","28,999",5.0,1,https://www.amazon.in//HP-640-Upgradable-Graphics-Warranty/dp/B09F3VKNWB/ref=sr_1_2?dchild=1&keywords=camera&qid=1632862799&s=computers&sr=1-2
"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 4 GB Ram & 256 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer","16,990",1.0,1,https://www.amazon.in//Hitachi-Processor-Ultralight-Notebook-Computer/dp/B09BNQ9429/ref=sr_1_4?dchild=1&keywords=camera&qid=1632862799&s=computers&sr=1-4
Mi Notebook Horizon Edition 14 Intel Core i7-10510U 10th Gen Thin and Light Laptop(8GB/512GB SSD/Windows 10/Nvidia MX350 2GB Graphics/Grey/1.35Kg)(Without Webcam) XMA1904-AF,"59,990",4.2,845,https://www.amazon.in//Notebook-Horizon-i7-10510U-Graphics-XMA1904-AF/dp/B089DFJHZ8/ref=sr_1_8?dchild=1&keywords=camera&qid=1632862799&s=computers&sr=1-8
"Lenovo IdeaPad Slim 3 2021 Intel Core i3 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700KAIN","45,990",4.3,46,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg1_1?ie=UTF8&adId=A0272927202FLTXY8AAPT&url=%2FLenovo-IdeaPad-Fingerprint-Warranty-82H700KAIN%2Fdp%2FB09634WK1T%2Fref%3Dsr_1_13_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862799%26s%3Dcomputers%26sr%3D1-13-spons%26psc%3D1%26smid%3DA1XQ7OTKA85S11&qualifier=1632862799&id=7962708747290981&widgetName=sp_mtf
"HP Chromebook x360 14-inch (35.56 cms) Thin & Light Touchscreen Laptop (AMD 3015CE/4GB/64GB eMMC Storage/Chrome OS/Mineral Silver/1.49 kg), 14a-cb0007AU","31,990",3.8,9,https://www.amazon.in//HP-Chromebook-14-inch-Touchscreen-14a-cb0007AU/dp/B09CMM1XBZ/ref=sr_1_23?dchild=1&keywords=camera&qid=1632862799&s=computers&sr=1-23
"RDP ThinBook 1010 - Intel Celeron Quad Core Processor, 4GB RAM, 64GB Storage, Windows 10 Pro, 14.1” HD Screen","19,990",3.3,274,https://www.amazon.in//RDP-ThinBook-1010-Celeron-Processor/dp/B0924PSV78/ref=sr_1_24?dchild=1&keywords=camera&qid=1632862799&s=computers&sr=1-24
"ASUS VivoBook Ultra 15 (2020), AMD Ryzen 5 4500U, 15.6-inch (39.62 cm) FHD, Thin and Light Laptop (8GB/512GB SSD/Office 2019/Windows 10/Integrated Graphics/Black/1.8 Kg), M513IA-BQ512TS","54,990",4.5,11,https://www.amazon.in//ASUS-VivoBook-15-6-inch-Integrated-M513IA-BQ512TS/dp/B098F67XXQ/ref=sr_1_25?dchild=1&keywords=camera&qid=1632862799&s=computers&sr=1-25
"AVITA Essential Refresh NE14A2INC44A-CR Intel Celeron-N4020 14 inches Laptop, 4GB/256GB SSD/Windows 10 Home/FHD/Integrated Graphics, Concrete Grey, 1.37kg","26,200",3.8,92,https://www.amazon.in//AVITA-Essential-NE14A2INC44A-CR-Celeron-N4020-Integrated/dp/B08YRNVXN1/ref=sr_1_26?dchild=1&keywords=camera&qid=1632862799&s=computers&sr=1-26
"Dell Vostro 3400 14"" (35.56 cms) FHD Anti Glare Display Laptop/ i5-1135G7 / 8GB / 512 SSD / Nvidia 2GB MX330 Graphics / Win 10 + Office H&S/ Dune Color) D552156WIN9DE","65,999",3.9,7,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A05015333R3H5LPA4UBWC&url=%2FDell-Display-i5-1135G7-Graphics-D552156WIN9DE%2Fdp%2FB08MQ6VQL2%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862799%26s%3Dcomputers%26sr%3D1-27-spons%26psc%3D1&qualifier=1632862799&id=7962708747290981&widgetName=sp_btf
"Dell Vostro 3401 14"" FHD Anti Glare Display Laptop / i3-1005G1 / 8GB / 1TB / Integrated Graphics / Win 10 + Office H&S/ Black) D552149WIN9BE","41,996",3.4,95,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A050212586PZZV42VM68&url=%2FDell-i3-1005G1-Integrated-Graphics-D552149WIN9BE%2Fdp%2FB08MQ7QKHJ%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862799%26s%3Dcomputers%26sr%3D1-28-spons%26psc%3D1&qualifier=1632862799&id=7962708747290981&widgetName=sp_btf
"MSI Bravo 15 Ryzen 7 4800H 15.6"" (39.62cms) FHD Gaming Laptop (16GB/512GB SSD/144 Hz/Windows 10/ RX5500M,GDDR6 4GB/Black/1.86 kg), A4DDR-212IN","74,990",4.3,109,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A05782712NHDFYHUFUI3Q&url=%2FMSI-Gaming-Windows-RX5500M-A4DDR-212IN%2Fdp%2FB08GYH6HKN%2Fref%3Dsr_1_29_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862799%26s%3Dcomputers%26sr%3D1-29-spons%26psc%3D1&qualifier=1632862799&id=7962708747290981&widgetName=sp_btf
Dell Vostro 3400 14 inch (35.5 cm) FHD Display Laptop (11th Gen i3-1115G4 / 8GB / 1TB HDD / Integrated Graphics / Win 10 + MSO / Accent Black) D552175WIN9BE,"43,726",3.8,304,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A050202535OX76M51XEYS&url=%2FDell-i3-1115G4-Integrated-Graphics-D552175WIN9BE%2Fdp%2FB08X4P6V2M%2Fref%3Dsr_1_30_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862799%26s%3Dcomputers%26sr%3D1-30-spons%26psc%3D1&qualifier=1632862799&id=7962708747290981&widgetName=sp_btf
"(Renewed) HP ProBook 640 G1 14-inch Laptop (Core i5 4th Gen/8GB Ram (Upgradable to 16Gb )/500gb Hdd /Windows 10 Pro/ 4 GB Intel HD Graphics,Wifi, Webcam) ( 6 Months Onsite Warranty )","28,999",5.0,1,https://www.amazon.in//HP-640-Upgradable-Graphics-Warranty/dp/B09F3VKNWB/ref=sr_1_2?dchild=1&keywords=camera&qid=1632862807&s=computers&sr=1-2
"(Renewed) Hitachi Flora Laptop SE210 AMD E1-2100 Processor, 4 GB Ram & 256 GB SSD, Win 10 Lite, 13.3 Inches (No Webcam) Ultralight 1.2Kg Notebook Computer","16,990",1.0,1,https://www.amazon.in//Hitachi-Processor-Ultralight-Notebook-Computer/dp/B09BNQ9429/ref=sr_1_4?dchild=1&keywords=camera&qid=1632862807&s=computers&sr=1-4
Mi Notebook Horizon Edition 14 Intel Core i7-10510U 10th Gen Thin and Light Laptop(8GB/512GB SSD/Windows 10/Nvidia MX350 2GB Graphics/Grey/1.35Kg)(Without Webcam) XMA1904-AF,"59,990",4.2,845,https://www.amazon.in//Notebook-Horizon-i7-10510U-Graphics-XMA1904-AF/dp/B089DFJHZ8/ref=sr_1_8?dchild=1&keywords=camera&qid=1632862807&s=computers&sr=1-8
"HP Chromebook x360 14-inch (35.56 cms) Thin & Light Touchscreen Laptop (AMD 3015CE/4GB/64GB eMMC Storage/Chrome OS/Mineral Silver/1.49 kg), 14a-cb0007AU","31,990",3.8,9,https://www.amazon.in//HP-Chromebook-14-inch-Touchscreen-14a-cb0007AU/dp/B09CMM1XBZ/ref=sr_1_21?dchild=1&keywords=camera&qid=1632862807&s=computers&sr=1-21
"RDP ThinBook 1010 - Intel Celeron Quad Core Processor, 4GB RAM, 64GB Storage, Windows 10 Pro, 14.1” HD Screen","19,990",3.3,274,https://www.amazon.in//RDP-ThinBook-1010-Celeron-Processor/dp/B0924PSV78/ref=sr_1_22?dchild=1&keywords=camera&qid=1632862807&s=computers&sr=1-22
"ASUS VivoBook Ultra 15 (2020), AMD Ryzen 5 4500U, 15.6-inch (39.62 cm) FHD, Thin and Light Laptop (8GB/512GB SSD/Office 2019/Windows 10/Integrated Graphics/Black/1.8 Kg), M513IA-BQ512TS","54,990",4.5,11,https://www.amazon.in//ASUS-VivoBook-15-6-inch-Integrated-M513IA-BQ512TS/dp/B098F67XXQ/ref=sr_1_23?dchild=1&keywords=camera&qid=1632862807&s=computers&sr=1-23
"AVITA Essential Refresh NE14A2INC44A-CR Intel Celeron-N4020 14 inches Laptop, 4GB/256GB SSD/Windows 10 Home/FHD/Integrated Graphics, Concrete Grey, 1.37kg","26,200",3.8,92,https://www.amazon.in//AVITA-Essential-NE14A2INC44A-CR-Celeron-N4020-Integrated/dp/B08YRNVXN1/ref=sr_1_24?dchild=1&keywords=camera&qid=1632862807&s=computers&sr=1-24
"(Renewed) HP ProBook 640 G1 14-inch Laptop (Core i5 4th Gen/8GB Ram (Upgradable to 16Gb )/500gb Hdd /Windows 10 Pro/ 4 GB Intel HD Graphics,Wifi, Webcam) ( 6 Months Onsite Warranty )","28,999",5.0,1,https://www.amazon.in//HP-640-Upgradable-Graphics-Warranty/dp/B09F3VKNWB/ref=sr_1_2?dchild=1&keywords=camera&qid=1632862812&qsid=262-1302742-3725118&s=computers&sr=1-2&sres=B09HC99ZFR%2CB09F3VKNWB%2CB09HCLX4GS%2CB09HCLVJHP%2CB09HCMM219%2CB09HCMJB9Q%2CB09B2SW9Q5%2CB09GYNNP3S%2CB096W68JVV%2CB09GS362NN%2CB09H78TLY6%2CB09GVRXZVP%2CB096W5P1B7%2CB09HCLD1JC%2CB09HCHJZ72%2CB09HCGV64G%2CB09HCGLZJQ%2CB09HCFY26N%2CB09F4C42MS%2CB09GYMK4R1
"Lenovo IdeaPad Slim 3 2021 Intel Core i3 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700KAIN","45,990",4.3,46,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg1_1?ie=UTF8&adId=A0272927202FLTXY8AAPT&url=%2FLenovo-IdeaPad-Fingerprint-Warranty-82H700KAIN%2Fdp%2FB09634WK1T%2Fref%3Dsr_1_13_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862812%26s%3Dcomputers%26sr%3D1-13-spons%26psc%3D1%26smid%3DA1XQ7OTKA85S11&qualifier=1632862812&id=7455735174461282&widgetName=sp_mtf
"Dell Vostro 3400 14"" (35.56 cms) FHD Anti Glare Display Laptop/ i5-1135G7 / 8GB / 512 SSD / Nvidia 2GB MX330 Graphics / Win 10 + Office H&S/ Dune Color) D552156WIN9DE","65,999",3.9,7,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A05015333R3H5LPA4UBWC&url=%2FDell-Display-i5-1135G7-Graphics-D552156WIN9DE%2Fdp%2FB08MQ6VQL2%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862812%26s%3Dcomputers%26sr%3D1-27-spons%26psc%3D1&qualifier=1632862812&id=7455735174461282&widgetName=sp_btf
"MSI Bravo 15 Ryzen 7 4800H 15.6"" (39.62cms) FHD Gaming Laptop (16GB/512GB SSD/144 Hz/Windows 10/ RX5500M,GDDR6 4GB/Black/1.86 kg), A4DDR-212IN","74,990",4.3,109,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg1_1?ie=UTF8&adId=A05782712NHDFYHUFUI3Q&url=%2FMSI-Gaming-Windows-RX5500M-A4DDR-212IN%2Fdp%2FB08GYH6HKN%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3Dcamera%26qid%3D1632862812%26s%3Dcomputers%26sr%3D1-28-spons%26psc%3D1&qualifier=1632862812&id=7455735174461282&widgetName=sp_btf
